和佐山城.json,和佐山城,135.25994444,34.22969444
和徳城.json,和徳城,140.48369444,40.60944444
和歌山城.json,和歌山城,135.17162222,34.22762778
和田城 (下総国).json,和田城 (下総国),,
和田城.json,和田城,,
和知城.json,,,
品川台場.json,品川台場,,
唐川城.json,,,
唐梅館.json,,,
唐櫃城.json,,,
唐沢山城.json,唐沢山城,139.60094444,36.35363889
唐津城.json,唐津城,129.97819444,33.45353889
唐船城.json,,,
善田すけたい城.json,,,
善防山城.json,善防山城,134.83119444,34.8785
喜佐真城.json,,,
喜屋武城.json,喜屋武城,127.84994444,26.353575
喜舎場城.json,,,
喜連川城.json,喜連川城,140.0225,36.71833333
四稜郭.json,四稜郭,,
固城城.json,,,
国分城 (下総国).json,,,
国分城 (大隅国).json,国分城 (大隅国),130.77363889,31.74061111
国分山城.json,,,
国吉城.json,国吉城,,
国峰城.json,,,
国府台城.json,国府台城,,
国府尾城.json,国府尾城,,
国見城.json,,,
園田城.json,園田城,,
園部城.json,園部城,,
土佐泊城.json,土佐泊城,,
土居城 (伊予国).json,,,
土山城.json,,,
土気城.json,土気城,140.29137222,35.53106389
土浦城.json,土浦城,140.19814722,36.08510278
地黄城.json,地黄城,,
坂元城.json,坂元城,,
坂戸城.json,坂戸城,,
坂本城.json,坂本城,135.87715111,35.05982611
坂田城.json,坂田城,,
坂谷城.json,,,
垂井城.json,垂井城,,
垣花城.json,垣花城,127.79,26.14833333
城の坂遺跡.json,城の坂遺跡,137.11597222,35.32508333
城井谷城.json,城井谷城,,
城生城.json,城生城,137.17902778,36.57541667
城端城.json,城端城,136.90111111,36.51583333
城輪柵.json,城輪柵,139.90922222,38.96361111
埴原城.json,埴原城,138.01580556,36.18869444
基肄城.json,基肄城,130.51305556,33.445
堀城.json,堀城,,
堀江城.json,堀江城,,
堀越城.json,堀越城,,
堂崎城.json,堂崎城,,
堂洞城.json,堂洞城,137.00044444,35.48519444
堅志田城.json,堅志田城,130.792592,32.62769
堅田城.json,,,
堤城.json,堤城,,
塔原城.json,塔原城,,
塩原城.json,,,
塩崎城.json,塩崎城,,
塩田城.json,塩田城,138.19605556,36.33969444
増尾城.json,増尾城,139.98437222,35.84038611
増山城.json,増山城,,
増島城.json,増島城,,
墨俣城.json,墨俣城,,
壬生城.json,壬生城,139.79805556,36.4275
壺笠山城.json,,,
夏見城.json,夏見城,,
多功城.json,多功城,139.87416667,36.43055556
多比良城.json,,,
多気城 (下野国).json,多気城 (下野国),139.80388889,36.605
多気城 (常陸国).json,多気城 (常陸国),140.08972222,36.18333333
多治比猿掛城.json,多治比猿掛城,,
多田名城.json,,,
多田城 (加賀国).json,,,
多聞山城.json,多聞山城,135.83144194,34.69443889
多芸城.json,,,
多賀城.json,多賀城,140.98833333,38.30666667
大光寺城.json,大光寺城,140.55744444,40.59005556
大内氏館.json,大内氏館,,
大別当城.json,,,
大友氏遺跡.json,大友氏遺跡,131.61919444,33.22894444
大口城.json,大口城,130.61669444,32.05905556
大向館.json,大向館,141.27908333,40.40255556
大和田城.json,大和田城,,
大坂城.json,大坂城,135.52584444,34.68737778
大坂山城.json,,,
大垣城.json,大垣城,136.61607222,35.36197778
大城城 (北中城村).json,,,
大城城 (南城市).json,,,
大堀山城.json,,,
大塚・歳勝土遺跡.json,大塚・歳勝土遺跡,139.58055556,35.55141667
大塚城.json,大塚城,,
大多喜城.json,大多喜城,,
大宮城 (下野国).json,大宮城 (下野国),139.87,36.74222222
大宮城 (駿河国).json,大宮城 (駿河国),138.61244444,35.22605556
大宰府.json,大宰府,130.51514444,33.51454167
大山城.json,大山城,,
大峪城.json,大峪城,137.18305556,36.69805556
大峰城.json,大峰城,138.17697222,36.67561111
大島城.json,大島城,137.91713889,35.57605556
大崎城.json,大崎城,134.1015,35.52544444
大嶋城.json,大嶋城,,
大嶽城.json,,,
大平田城.json,,,
大庭城.json,大庭城,139.45138889,35.36111111
大戸城.json,大戸城,,
大明神城.json,大明神城,,
大木城 (下総国).json,,,
大村城 (越中国).json,大村城 (越中国),137.255,36.75694444
大桑城.json,大桑城,,
大森城 (伊予国).json,大森城 (伊予国),132.61833333,33.29611111
大森城.json,大森城,140.43319444,37.72605556
大椎城.json,大椎城,140.25631389,35.51867778
大槌城.json,大槌城,141.89613889,39.36186111
大河内城.json,大河内城,,
大河平城.json,大河平城,,
大津城 (三河国).json,大津城 (三河国),,
大津城 (土佐国).json,大津城 (土佐国),,
大津城.json,大津城,,
大洲城.json,大洲城,132.54113056,33.50953889
大浜城.json,,,
大浦城.json,大浦城,,
大浦多志城.json,,,
大湯館.json,,,
大溝城.json,大溝城,136.01277778,35.2925
大滝谷城.json,,,
大田原城.json,大田原城,140.03459722,36.86834722
大留城.json,大留城,137.02705556,35.25908333
大窪城.json,,,
大給城.json,大給城,,
大網城.json,大網城,,
大聖寺城.json,大聖寺城,,
大胡城.json,大胡城,,
大草城 (尾張国春日井郡).json,大草城 (尾張国春日井郡),,
大草城 (尾張国知多郡).json,大草城 (尾張国知多郡),,
大草城.json,大草城,,
大西城 (阿波国).json,大西城 (阿波国),133.80894444,34.03080556
大西城.json,大西城,,
大野城 (下総国).json,大野城 (下総国),,
大野城 (尾張国海部郡).json,大野城 (尾張国海部郡),136.77205556,35.12944444
大野城 (尾張国知多郡).json,大野城 (尾張国知多郡),136.83369444,34.9285
大野城 (尾張国葉栗郡).json,大野城 (尾張国葉栗郡),136.82443056,35.35465278
大野城 (筑前国).json,大野城 (筑前国),130.52155556,33.53991667
大野城 (越前国).json,大野城 (越前国),136.48309722,35.98656667
大館城 (陸奥国).json,大館城 (陸奥国),140.87088889,37.05580556
大館城.json,大館城,140.56608333,40.27231944
大高城.json,大高城,136.93616667,35.06438889
大鳥井山遺跡.json,大鳥井山遺跡,140.56391944,39.328775
天ヶ城.json,天ヶ城,131.29366667,31.96230556
天城城.json,,,
天堂城.json,天堂城,136.86830556,37.34305556
天守#復元天守（復原天守）.json,天守,,
天守#復興天守.json,天守,,
天守#模擬天守.json,天守,,
天方城.json,天方城,137.94944444,34.84780556
天神山城 (備前国).json,天神山城 (備前国),,
天神山城 (武蔵国).json,天神山城 (武蔵国),,
天神山城 (越中国).json,天神山城 (越中国),,
天神山城 (越後国).json,天神山城 (越後国),,
天童城.json,天童城,,
天霧城.json,天霧城,133.73540833,34.23561667
太平城.json,,,
太田城 (常陸国).json,太田城 (常陸国),140.51934722,36.54613611
太田城 (摂津国).json,太田城 (摂津国),,
太田城 (紀伊国).json,太田城 (紀伊国),135.19601583,34.23055194
太田本郷城.json,太田本郷城,137.24388889,36.65972222
夷山城.json,夷山城,,
奈良部城.json,,,
奥城 (尾張国).json,奥城 (尾張国),,
奥崎丸尾城.json,,,
奥沢城.json,奥沢城,,
奥瀬館.json,奥瀬館,141.09744444,40.57755556
奥谷城.json,,,
奥間城.json,,,
妙義山城.json,妙義山城,,
妙見山城.json,妙見山城,,
妙見嶽城.json,妙見嶽城,,
妻木城.json,妻木城,,
妻籠城.json,妻籠城,,
姉川城.json,姉川城,,
姉帯城.json,姉帯城,141.32219444,40.17544444
姫路城.json,姫路城,134.69409722,34.83937778
姫野々城.json,姫野々城,133.21438889,33.44388889
婆ヶ城城.json,,,
嫗戸柵.json,嫗戸柵,141.12691667,39.72019444
子城台.json,,,
孤浦城.json,,,
宇佐山城.json,宇佐山城,,
宇和島城.json,宇和島城,132.56523611,33.21947778
宇土城.json,宇土城,130.64638889,32.67944444
宇江城城.json,宇江城城,126.76916667,26.37638889
宇津山城.json,宇津山城,137.53319444,34.75594444
宇津峰.json,宇津峰,140.4692,37.297
宇部山五本松城.json,,,
宇都宮城.json,宇都宮城,139.88583333,36.55444444
宇陀松山城.json,宇陀松山城,,
守山城 (尾張国).json,守山城 (尾張国),,
守山城 (肥前国).json,,,
守山城 (越中国).json,守山城 (越中国),137.00916667,36.78722222
守山城 (陸奥国).json,守山城 (陸奥国),140.41389,37.33083
守谷城.json,守谷城,140.00611111,35.94972222
安中城.json,安中城,138.89666667,36.32936111
安俵城.json,,,
安土城.json,安土城,136.13940833,35.15591389
安威城.json,安威城,,
安威砦.json,安威砦,,
安宅城.json,,,
安慶名城.json,安慶名城,127.85027778,26.38083333
安楽寺城.json,安楽寺城,136.84,36.67694444
安永城.json,,,
安田城 (越中国).json,安田城 (越中国),137.16083333,36.68027778
安田城 (越後国刈羽郡).json,安田城 (越後国刈羽郡),,
安田城 (越後国蒲原郡).json,安田城 (越後国蒲原郡),,
安祥城.json,安祥城,137.09891667,34.94561111
安芸城.json,安芸城,133.9125,33.51947222
安谷屋城.json,安谷屋城,,
安養寺城.json,安養寺城,136.83458333,36.63
安骨浦城.json,,,
宗守館.json,宗守館,136.90611111,36.55361111
宝山城.json,,,
実籾城.json,実籾城,,
室賀城.json,室賀城,,
宮尾城.json,宮尾城,132.32230556,34.30055556
宮崎城 (上総国).json,,,
宮崎城 (越中国).json,宮崎城 (越中国),137.58558333,36.963
宮崎城.json,宮崎城,131.40805556,31.96725
宮森城.json,宮森城,,
宮沢城.json,,,
宮津八幡山城.json,,,
宮津城.json,宮津城,,
宵田城.json,,,
家城城.json,家城城,,
宿南城.json,,,
宿毛城.json,宿毛城,132.72980556,32.94119444
宿院城.json,,,
富山城 (備前国).json,富山城 (備前国),,
富山城.json,富山城,137.21088333,36.69328611
富岡城.json,富岡城,,
富崎ガバネ城.json,,,
富崎城.json,富崎城,137.11777778,36.64277778
富来城.json,,,
富松城.json,富松城,,
富江陣屋.json,富江陣屋,128.76461944,32.61527778
富田城 (上総国).json,,,
富隈城.json,富隈城,,
寒河江城.json,寒河江城,,
寒竹城.json,,,
寺家新屋敷館.json,寺家新屋敷館,136.91722222,36.59055556
寺尾城 (川崎市).json,寺尾城 (川崎市),139.53797222,35.62438889
寺尾城 (横浜市).json,寺尾城 (横浜市),139.65236111,35.50661111
寺村城.json,寺村城,,
寺池城.json,寺池城,141.28163611,38.65539722
寺部城.json,寺部城,,
寿能城.json,寿能城,139.63861111,35.92158333
将軍山城.json,将軍山城,,
小丸城.json,小丸城,,
小丸山城.json,小丸山城,,
小倉城 (武蔵国).json,小倉城 (武蔵国),139.29694444,36.03269444
小倉城.json,小倉城,130.87425556,33.88444444
小倉山城 (安芸国).json,小倉山城 (安芸国),,
小倉山城 (美濃国).json,小倉山城 (美濃国),,
小倉山城 (豊前国).json,,,
